order_id,report_date,customer_name,order_level,shipping_type,area,province,city,product_type,product_sub_type,product_name,product_box,order_number,order_amt,back_point,profit_amt,price,shipping_cost,shipping_date
30657,2022/7/31 00:00,Butt,L3,Train,South,Guangxi,Baise,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,46,5699.22,0.09,2812.63,150.98,13.99,2022/8/1 00:00
30757,2022/3/18 00:00,Butt,L3,Train,South,Hainan,Sansha,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,6,93.73,0.03,51.14,14.2,5.3,2022/3/18 00:00
30757,2022/3/18 00:00,Butt,L3,Train,South,Hainan,Sansha,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,49,388.56,0.09,-85.2,35.55,10.01,2022/3/19 00:00
31174,2020/6/16 00:00,Butt,L3,Train,South,Hainan,Sanya,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,9,65.81,0.01,-15.44,6.48,5.19,2020/6/19 00:00
31204,2021/11/11 00:00,Butt,L3,Truck,North,Hebei,Xingtai,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,50,17033.17,0.15,1523.85,781.96,85.14,2021/11/16 00:00
31232,2023/11/20 00:00,Butt,L3,Truck,Northeast,Liaoning,Dalian,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,12,17274.87,0.02,2028.12,1360.14,14.7,2023/11/23 00:00
31586,2023/6/12 00:00,Butt,Others,Train,Center,Hunan,Changde,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,33,1422.31,0.02,498.15,43.98,1.99,2023/6/21 00:00
31620,2022/11/1 00:00,Butt,Others,Train,Center,Hunan,Yueyang,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,44,363.92,0,-144.56,8.09,7.96,2022/11/3 00:00
31973,2022/8/2 00:00,Butt,Others,Train,East,Jiangsu,Nantong,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,96,1048.22,0,181.74,21.18,9.22,2022/8/4 00:00
32000,2023/12/5 00:00,Butt,Others,Train,East,Jiangsu,Yancheng,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,39,214.36,0.1,-137.26,12.62,10.45,2023/12/7 00:00
32000,2023/12/5 00:00,Butt,Others,Train,East,Zhejiang,Taizhou,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,46,3849.17,0.06,1982.78,83.98,5.01,2023/12/12 00:00
32001,2023/1/18 00:00,Butt,Others,Train,North,Hebei,Tangshan,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,31,131.2,0.01,-107.98,3.95,5.13,2023/1/20 00:00
32199,2020/10/5 00:00,Butt,Others,Train,North,Hebei,Xingtai,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,8,137.38,0.06,-11.39,17.48,1.99,2020/10/6 00:00
32450,2023/3/11 00:00,Butt,Others,Train,North,Shanxi,Linfen,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,36,243.18,0.08,-314.22,6.98,9.69,2023/3/11 00:00
32455,2021/12/14 00:00,Butt,Others,Train,North,Shanxi,Linfen,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,36,551.44,0,28.7,13.99,7.51,2021/12/15 00:00
32869,2020/6/17 00:00,Butt,Others,Train,North,Tianjin,Tianjin ,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,64,104.21,0.05,-2.67,3.16,1.4,2020/6/18 00:00
32871,2024/1/17 00:00,Butt,Others,Train,North,Tianjin,Tianjin ,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,31,983.78,0.04,43.72,30.98,6.5,2024/1/19 00:00
32871,2024/1/17 00:00,Butt,Others,Train,Northeast,Jilin,Changchun,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,4,126.87,0.08,-125.99,32.98,5.5,2024/1/20 00:00
32902,2023/5/25 00:00,Butt,Others,Train,Northeast,Jilin,Siping,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,94,38399.35,0.07,3826.26,3620.96,72.25,2023/5/26 00:00
33377,2022/10/21 00:00,Butt,Others,Train,Northeast,Jilin,Tonghua,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,57,1039.51,0.16,329.47,25.5,3.91,2022/10/22 00:00
33701,2020/12/22 00:00,Butt,Others,Train,Northeast,Liaoning,Yingkou,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,48,3723.6215,0.15,476.07,230.78,26.77,2020/12/24 00:00
33703,2021/4/29 00:00,Butt,Others,Train,Northwest,Gansu,Zhangye,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,78,4859.53,0.18,-253.77,163.59,31.54,2021/4/30 00:00
33987,2023/1/15 00:00,Butt,Others,Train,Northwest,Shanxi,Yanan,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,45,463.93,0.06,29.96,10.48,2.89,2023/1/16 00:00
34244,2021/12/20 00:00,Butt,Others,Train,South,Guangdong,Qingyuan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,22,457.54,0.09,-68.62,57.38,24.44,2021/12/22 00:00
34245,2021/4/30 00:00,Butt,Others,Train,South,Guangdong,Yunfu,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,60,4284.36,0.11,912.22,129.27,12.96,2021/5/1 00:00
34337,2021/8/4 00:00,Butt,Others,Train,South,Guangxi,Hezhou,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,18,106.45,0.03,-5.08,5.85,2.27,2021/8/5 00:00
34816,2022/1/26 00:00,Butt,Others,Truck,South,Guangdong,Jiangmen,Furniture,Bookshelves,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,22,6123.94,0.01,1292.44,260.98,41.91,2022/1/26 00:00
34822,2023/10/1 00:00,Cardy,L1,Plain,North,Beijing,Beijing ,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,6,14.85,0.05,-2.79,1.68,1.02,2023/10/2 00:00
35238,2022/7/19 00:00,Cardy,L1,Plain,Northeast,Liaoning,Zhaoyang,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,55,860.69,0.08,224.66,50.58,7.6,2022/7/19 00:00
35426,2021/12/24 00:00,Cardy,L1,Plain,South,Hainan,Sanya,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,19,306.16,0.11,34.6,51.64,7.99,2021/12/25 00:00
35430,2021/6/15 00:00,Cardy,L1,Train,Center,Hubei,Wuhan,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,66,2915.8555,0.18,-33.83,162.47,18.13,2021/6/22 00:00
35461,2020/8/22 00:00,Cardy,L1,Train,Center,Hunan,Yueyang,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,96,3660.57,0.12,391.24,80.32,29.76,2020/8/23 00:00
35554,2023/12/16 00:00,Cardy,L1,Train,East,Anhui,Wuhu,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,36,65.39,0.09,-0.46,1.82,1,2023/12/18 00:00
35875,2022/9/4 00:00,Cardy,L1,Train,East,Fujian,Zhangzhou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,19,991.36,0.1,-103.11,54.1,19.99,2022/9/4 00:00
35877,2021/8/15 00:00,Cardy,L1,Train,East,Jiangsu,Xuzhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,42,4091.152,0.05,1303.92,115.99,2.5,2021/8/18 00:00
35878,2021/11/3 00:00,Cardy,L1,Train,East,Shandong,Yantai,Technique,Fax,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,23,10791.38,0.08,-234.79,499.99,24.49,2021/11/4 00:00
35878,2021/11/3 00:00,Cardy,L1,Train,East,Zhejiang,Quzhou,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,77,1629.12,0.08,451.77,43.18,3.6,2021/11/5 00:00
36356,2023/3/17 00:00,Cardy,L1,Train,East,Zhejiang,Taizhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,22,1150.89,0.11,147.23,137.6,8.85,2023/3/19 00:00
36512,2023/6/19 00:00,Cardy,L1,Train,North,Neimenggu,Hulunbeier,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,20,193.7,0.06,-14.99,9.85,4.82,2023/6/22 00:00
36834,2021/3/16 00:00,Cardy,L1,Train,Northeast,Liaoning,Panjin,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,15,50.48,0.14,-20.21,9.42,9.67,2021/3/18 00:00
36835,2021/1/10 00:00,Cardy,L1,Train,Northeast,Liaoning,Yingkou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,50,7703.9665,0,2446.5,175.99,8.99,2021/1/12 00:00
36838,2020/6/29 00:00,Cardy,L1,Train,South,Guangdong,Foshan,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,79,2023.996,0.18,208.48,188.08,43.54,2020/7/8 00:00
36866,2021/6/14 00:00,Cardy,L1,Train,South,Guangdong,Guangzhou,Technique,Fax,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,29,21046.74,0.04,5217.27,699.99,24.49,2021/6/16 00:00
36867,2020/11/26 00:00,Cardy,L1,Train,South,Guangdong,Jieyang,Technique,Fax,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,33,21205.5,0.1,241.3,699.99,24.49,2020/11/28 00:00
37603,2022/2/14 00:00,Cardy,L1,Train,South,Guangdong,Shantou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,41,341.36,0.09,-52.48,8.46,3.62,2022/2/16 00:00
37825,2020/10/12 00:00,Cardy,L1,Train,South,Guangdong,Shaoguan,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,66,1750.77,0.05,-765.51,43.23,39.06,2020/10/14 00:00
37828,2022/7/11 00:00,Cardy,L1,Train,South,Guangdong,Yunfu,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,18,45.8,0.04,-52.92,2.23,4.57,2022/7/16 00:00
38272,2023/2/5 00:00,Cardy,L1,Train,South,Guangxi,Guilin,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,38,6121.1985,0.08,1312.34,205.99,2.5,2023/2/7 00:00
38274,2022/8/31 00:00,Cardy,L1,Train,South,Hainan,Sanya,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,3,329.63,0.05,-541.33,125.99,8.99,2022/9/2 00:00
38561,2022/11/20 00:00,Cardy,L1,Truck,Center,Hubei,Wuhan,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,96,13003.64,0.05,2301.65,279.28,42.89,2022/11/22 00:00
38564,2021/1/23 00:00,Cardy,L1,Truck,East,Zhejiang,Wenzhou,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,41,12004.54,0.2,545.07,797.94,124.59,2021/1/24 00:00
38944,2021/7/11 00:00,Cardy,L1,Truck,North,Neimenggu,Wulanchabu,Furniture,Bookshelves,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,10,623.71,0.01,-213.32,58.14,36.61,2021/7/12 00:00
38947,2021/2/19 00:00,Cardy,L1,Truck,South,Guangdong,Yangjiang,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,37,1709.34,0.12,-602.55,90.19,68.99,2021/2/21 00:00
38948,2022/8/26 00:00,Cardy,L1,Truck,South,Hainan,Sanya,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,40,7051.49,0.05,1470.26,390.42,74.45,2022/8/27 00:00
38950,2022/9/22 00:00,Cardy,L2,Plain,East,Jiangxi,Yichun,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,17,204.07,0.08,-22.55,11.97,4.98,2022/9/23 00:00
38950,2022/9/22 00:00,Cardy,L2,Plain,North,Tianjin,Tianjin ,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,6,127.49,0.08,-57.95,19.98,4,2022/9/23 00:00
39333,2021/5/10 00:00,Cardy,L2,Plain,Northeast,Liaoning,Yingkou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,20,1656.151,0.05,-1566.88,277.36,77.99,2021/5/10 00:00
39335,2020/8/15 00:00,Cardy,L2,Train,Center,Henan,Zhumadian,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,8,40.26,0.01,-27.44,4.28,5.68,2020/8/16 00:00
39654,2023/12/22 00:00,Cardy,L2,Train,East,Anhui,Bozhou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,106,2665.83,0.1,39.39,67.66,24.23,2023/12/23 00:00
39655,2023/6/14 00:00,Cardy,L2,Train,East,Anhui,Tongling,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,35,207.89,0.13,-59.96,23.62,16.19,2023/6/14 00:00
40068,2021/7/11 00:00,Cardy,L2,Train,North,Beijing,Beijing ,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,39,71.04,0.07,-20.65,1.88,1.49,2021/7/13 00:00
40261,2021/1/25 00:00,Cardy,L2,Train,North,Neimenggu,Wuhai,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,116,2709.45,0.14,348,65.1,11.15,2021/1/27 00:00
40386,2022/5/11 00:00,Cardy,L2,Train,North,Shanxi,Yuncheng,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,28,269.28,0.08,113.63,10.35,0.99,2022/5/13 00:00
40388,2023/10/15 00:00,Cardy,L2,Train,North,Tianjin,Tianjin ,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,40,120.15,0,11.32,2.88,1.49,2023/10/17 00:00
40485,2021/3/19 00:00,Cardy,L2,Train,Northeast,Jilin,Songyuan,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,53,7118.332,0.02,1166.9,208.46,35.48,2021/3/19 00:00
40518,2020/6/3 00:00,Cardy,L2,Train,Northwest,Gansu,Jiayuguan,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,13,970.47,0.1,192.38,81.32,0.99,2020/6/4 00:00
40965,2021/2/10 00:00,Cardy,L2,Train,South,Guangdong,Chaozhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,31,146.51,0.04,37.14,4.73,1.52,2021/2/12 00:00
41766,2023/12/3 00:00,Cardy,L2,Train,South,Guangdong,Shenzhen,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,2,25.07,0.04,-27.67,9.49,5.76,2023/12/4 00:00
41794,2022/8/17 00:00,Cardy,L2,Train,South,Guangdong,Yangjiang,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,58,1792.82,0.14,352.62,61.51,20.86,2022/8/18 00:00
42081,2022/4/2 00:00,Cardy,L2,Train,South,Guangxi,Fangchenggang,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,94.55,0.01,6.74,2.88,1.49,2022/4/4 00:00
42214,2022/8/14 00:00,Cardy,L2,Train,South,Guangxi,Guilin,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,20,160.29,0.01,1.35,7.59,4,2022/8/21 00:00
42279,2020/9/20 00:00,Cardy,L2,Train,South,Guangxi,Liuzhou,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,67,480.36,0.11,-189.91,17.27,13.11,2020/9/21 00:00
42373,2022/11/7 00:00,Cardy,L2,Train,Southwest,Guizhou,Guiyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,90,2872.77,0.17,797.71,66.93,16.56,2022/11/8 00:00
42436,2023/10/31 00:00,Cardy,L2,Truck,North,Beijing,Beijing ,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,6,2170.61,0.01,-62.29,348.21,40.19,2023/11/1 00:00
42439,2021/9/9 00:00,Cardy,L2,Truck,North,Hebei,Handan,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,4,2951.97,0.09,-1890.33,810.98,16.06,2021/9/10 00:00
42727,2022/7/20 00:00,Cardy,L2,Truck,North,Neimenggu,Wulanchabu,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,45,9512.856,0.11,-949.63,283.96,83.56,2022/7/21 00:00
42753,2023/4/10 00:00,Cardy,L2,Truck,Northwest,Shanxi,Xianyang,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,62,8120.1615,0.09,1206.31,264.8,63.99,2023/4/12 00:00
42758,2024/2/1 00:00,Cardy,L2,Truck,South,Guangdong,Foshan,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,63,5272.56,0.08,-1303.41,140.78,64,2024/2/3 00:00
43111,2022/12/3 00:00,Cardy,L2,Truck,South,Hainan,Sanya,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,37,2163.57,0.11,153.55,153.48,41.98,2022/12/4 00:00
43298,2022/9/30 00:00,Cardy,L3,Plain,East,Zhejiang,Taizhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,47,307.37,0.04,-249.27,6.48,9.17,2022/10/2 00:00
43302,2022/11/13 00:00,Cardy,L3,Plain,North,Tianjin,Tianjin ,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,20,116.55,0.09,-39.67,5.58,5.3,2022/11/22 00:00
43329,2021/5/28 00:00,Cardy,L3,Train,Center,Henan,Zhengzhou,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,74,4952.01,0.16,1395.16,109.71,12.9,2021/5/31 00:00
43782,2022/2/3 00:00,Cardy,L3,Train,Center,Hubei,Huanggang,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,63,311.28,0.04,-169.47,9.35,10.1,2022/2/5 00:00
43808,2022/3/29 00:00,Cardy,L3,Train,East,Anhui,Bangbu,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,13,1312.946,0.19,-622.38,214,11.86,2022/4/5 00:00
43814,2022/4/1 00:00,Cardy,L3,Train,East,Shandong,Zibo,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,9,92.02,0.07,-24.88,10.23,4.68,2022/4/2 00:00
43814,2022/4/1 00:00,Cardy,L3,Train,East,Zhejiang,Wenzhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,46,2795.18,0.05,-119.4,157.46,13.78,2022/4/2 00:00
43815,2023/9/4 00:00,Cardy,L3,Train,East,Zhejiang,Zhoushan,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,46,1294.84,0.04,305.31,112.44,23.99,2023/9/5 00:00
44198,2022/3/27 00:00,Cardy,L3,Train,North,Hebei,Shijiazhuang,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,68,900.08,0.1,86.97,30.92,11.84,2022/3/27 00:00
44422,2023/7/5 00:00,Cardy,L3,Train,North,Shanxi,Taiyuan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,7,55.38,0.02,-25.95,6.48,7.37,2023/7/7 00:00
44935,2022/2/7 00:00,Cardy,L3,Train,North,Shanxi,Yuncheng,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,48,1334.26,0.06,434.6,41.83,2.3,2022/2/10 00:00
44960,2022/7/24 00:00,Cardy,L3,Train,Northeast,Heilongjiang,Qiqihaer,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,38,391.42,0.04,25.03,9.99,5.12,2022/7/26 00:00
44960,2022/7/24 00:00,Cardy,L3,Train,Northeast,Heilongjiang,Suihua,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,75,13698.15,0.11,1376.39,304.39,65.43,2022/7/24 00:00
44965,2022/12/23 00:00,Cardy,L3,Train,Northeast,Heilongjiang,Suihua,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,44,4263.9315,0.04,1411.03,110.99,2.5,2022/12/27 00:00
44992,2024/3/16 00:00,Cardy,L3,Train,Northeast,Jilin,Songyuan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,54,1243.42,0.13,361.33,69.02,21.48,2024/3/18 00:00
44997,2022/12/19 00:00,Cardy,L3,Train,Northeast,Jilin,Tonghua,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,31,1772.2245,0.02,390.86,65.99,4.99,2022/12/23 00:00
45409,2021/7/3 00:00,Cardy,L3,Train,Northeast,Liaoning,Panjin,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,52,4656.28,0.1,724.35,340.46,83.85,2021/7/4 00:00
46052,2021/2/13 00:00,Cardy,L3,Train,Northeast,Liaoning,Yingkou,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,45,632.14,0.08,7.85,42.25,20.69,2021/2/15 00:00
46055,2023/8/24 00:00,Cardy,L3,Train,Northeast,Liaoning,Yingkou,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,14,132.72,0.05,-9.18,8.85,5.6,2023/8/26 00:00
46115,2022/5/23 00:00,Cardy,L3,Train,Northwest,Gansu,Jiayuguan,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,39,147.88,0,-142.91,3.58,5.47,2022/5/25 00:00
46499,2020/8/28 00:00,Cardy,L3,Train,Northwest,Gansu,Tianshui,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,28,1304.82,0.25,-417.87,428.05,22.01,2020/8/30 00:00
46691,2023/9/15 00:00,Cardy,L3,Train,Northwest,Ningxia,Zhongwei,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,1,47.04,0.06,-24.63,42.98,4.62,2023/9/17 00:00
46881,2020/12/27 00:00,Cardy,L3,Train,Northwest,Shanxi,Yanan,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,41,255.29,0.1,15.26,21.92,3.52,2020/12/29 00:00
46979,2023/10/7 00:00,Cardy,L3,Train,Northwest,Shanxi,Yanan,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,34,783.48,0.01,-73.4,22.38,15.1,2023/10/9 00:00
47303,2023/2/25 00:00,Cardy,L3,Train,Northwest,Xinjiang,Wulumuqi,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,42,401.37,0.07,13.31,9.74,5.71,2023/2/27 00:00
47329,2021/5/3 00:00,Cardy,L3,Train,South,Guangdong,Guangzhou,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,17,452.89,0.12,258.05,54.32,11.98,2021/5/8 00:00
47329,2021/5/3 00:00,Cardy,L3,Train,South,Guangdong,Guangzhou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,59,2258.43,0.02,224.08,71.97,26.49,2021/5/12 00:00
47873,2022/2/3 00:00,Cardy,L3,Train,South,Guangdong,Meizhou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,47,4387.24,0.09,-286.47,95.43,19.99,2022/2/5 00:00
48452,2021/12/30 00:00,Cardy,L3,Train,South,Guangdong,Shantou,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,94,7894.58,0.08,1950.17,207.85,8.57,2021/12/31 00:00
48452,2021/12/30 00:00,Cardy,L3,Train,South,Hainan,Sansha,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,39,2650.77,0.08,-824.43,70.71,37.58,2022/1/1 00:00
48800,2022/1/12 00:00,Cardy,L3,Train,Southwest,Guizhou,Guiyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,46,231.35,0.03,-81.86,4.98,4.7,2022/1/13 00:00
49026,2022/5/28 00:00,Cardy,L3,Train,Southwest,Guizhou,Zunyi,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,50,375.11,0.01,-331.63,7.28,11.15,2022/6/2 00:00
49607,2020/7/25 00:00,Cardy,L3,Truck,East,Anhui,Huangshan,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,45,3327.84,0.06,-3033.57,70.89,89.3,2020/7/26 00:00
49634,2023/6/14 00:00,Cardy,L3,Truck,East,Zhejiang,Taizhou,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,15,1756.46,0.01,-101.19,113.98,30,2023/6/15 00:00
49988,2022/3/12 00:00,Cardy,L3,Truck,East,Zhejiang,Taizhou,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,21,340.7,0.05,11.65,15.23,27.75,2022/3/15 00:00
50055,2024/1/9 00:00,Cardy,L3,Truck,North,Hebei,Cangzhou,Furniture,Bookshelves,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,56,1198.57,0.14,-361.62,142.79,37.65,2024/1/11 00:00
50181,2023/8/21 00:00,Cardy,L3,Truck,Northeast,Jilin,Changchun,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,26,9225.65,0.03,1656.46,349.45,60,2023/8/22 00:00
50210,2021/10/9 00:00,Cardy,L3,Truck,Northeast,Jilin,Changchun,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,24,7871.91,0.05,541.47,328.14,91.05,2021/10/18 00:00
50242,2021/10/9 00:00,Cardy,L3,Truck,Northeast,Liaoning,Zhaoyang,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,55,2105.99,0.09,84.18,87.45,37.09,2021/10/11 00:00
50275,2021/2/25 00:00,Cardy,L3,Truck,South,Guangdong,Meizhou,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,79,10224.63,0.12,195.56,547.77,100.87,2021/2/26 00:00
50692,2021/12/8 00:00,Cardy,Others,Plain,East,Shandong,Heze,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,93,3598.38,0.25,-1267.08,166.45,63.98,2021/12/10 00:00
50721,2023/5/20 00:00,Cardy,Others,Train,Center,Hunan,Zhangjiajie,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,29,575.36,0.1,84.05,20.27,3.99,2023/5/22 00:00
51202,2023/7/5 00:00,Cardy,Others,Train,East,Fujian,Sanming,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,64,20952.92,0.16,5239.2,578.45,21.13,2023/7/6 00:00
51205,2024/3/2 00:00,Cardy,Others,Train,East,Jiangxi,Jiujiang,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,40,1384.34,0.1,562.31,37.7,2.99,2024/3/3 00:00
